projektzuordnung,aktenzeichen,aussergerichtliche_za_verschickt_datum,vergleich_annahme_durch_VW,I. Instanz: Urteil,Verkauft,Verkaufspreis,FIN,Gebühren erhalten,"Gebühren abweichend von 2,8",extracted_amount,EUR Amount
sk_grossmigration_2021,002664-2022/001:00,1/25/2022 13:35,10/19/2023,Vergleich,0,,WVWZZZ1KZAW256357,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002674-2022/001:00,1/25/2022 13:39,11/8/2023,Vergleich,1,7500,WAUZZZ8K1AN025160,€ 348.73,,"348,73 EUR","348,73 "
sk_grossmigration_2021,002691-2022/001:00,1/25/2022 13:42,9/29/2023,Vergleich,0,,WVWZZZ1KZBW209971,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002574-2022/001:00,1/26/2022 10:45,10/19/2023,Vergleich,0,,WVWZZZ1KZBM647031,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002671-2022/001:00,1/27/2022 12:08,11/13/2023,Vergleich,0,,WV1ZZZ2KZBX214302,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002578-2022/001:00,1/26/2022 10:46,9/29/2023,Vergleich,0,,WV2ZZZ2KZEX132747,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002595-2022/001:00,1/25/2022 11:27,9/29/2023,Vergleich,0,,WVGZZZ5NZDW116723,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002612-2022/001:00,1/25/2022 11:31,2/9/2024,Vergleich,0,,Wvwzzz1kzdw520694,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,002330-2022/001:00,2/5/2022 12:11,9/11/2023,Vergleich,0,,WVWZZZ3CZDE138255,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002621-2022/001:00,1/25/2022 11:38,9/29/2023,Vergleich,0,,WVWZZZ1KZCW556726,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,002331-2022/001:00,2/5/2022 12:13,10/19/2023,Vergleich,0,,WVWZZZ1KZAW427642,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002618-2022/001:00,1/27/2022 11:15,9/29/2023,Vergleich,0,,WVGZZZ1TZDW103770,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,002648-2022/001:00,1/27/2022 11:30,10/2/2023,Vergleich,0,,WVWZZZ1KZCK010577,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,002662-2022/001:00,1/27/2022 11:42,9/29/2023,Vergleich,0,,WV2ZZZ2KZEX115826,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,002680-2022/001:00,1/27/2022 12:00,8/7/2023,Vergleich,0,,VSSZZZ7NZDV517537,"€ 2,126.89",,"2.126,89 EUR","2.126,89 "
sk_grossmigration_2021,002624-2022/001:00,1/26/2022 11:02,7/25/2023,Vergleich,0,,WVWZZZ16ZBM076408,€ 719.95,,"719,95 EUR","719,95 "
sk_grossmigration_2021,002635-2022/001:00,1/26/2022 11:04,10/19/2023,Vergleich,0,,WV2ZZZ2KZBX279896,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002696-2022/001:00,1/26/2022 11:07,9/29/2023,Vergleich,1,8267,WVWZZZ3CZAE505156,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002625-2022/001:00,1/25/2022 11:39,9/29/2023,Vergleich,0,,WVGZZZ5NZFW537758,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002632-2022/001:00,3/14/2022 8:04,9/29/2023,Vergleich,0,,WVWZZZ1KZAW553593,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002649-2022/001:00,1/25/2022 12:05,9/29/2023,Vergleich,1,9772,VSSZZZ7NZDV505585,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002377-2022/001:00,1/25/2022 15:30,7/25/2023,Vergleich,0,,WVWZZZ1KZCW163608,€ 420.07,,"420,07 EUR","420,07 "
sk_grossmigration_2021,002666-2022/001:00,1/27/2022 6:55,9/29/2023,Vergleich,0,,WV2ZZZ2KZEX114183,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002703-2022/001:00,1/25/2022 15:41,10/19/2023,Vergleich,0,,TMBJC75L0C6087357,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,002667-2022/001:00,1/25/2022 12:09,10/2/2023,Vergleich,0,,WVWZZZ1KZAW095403,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,002679-2022/001:00,1/25/2022 12:14,10/19/2023,Vergleich,0,,WVGZZZ1TZCW078543,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002687-2022/001:00,1/25/2022 12:16,9/29/2023,Vergleich,0,,WVWZZZ3CZBE300641,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002717-2022/001:00,1/26/2022 8:22,8/7/2023,Vergleich,0,,WAUZZZ8K5EA120768,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,002743-2022/001:00,1/26/2022 8:47,9/29/2023,Vergleich,0,,TMBKE61Z7D2097654,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002387-2022/001:00,1/25/2022 15:36,7/25/2023,Vergleich,0,,WV2ZZZ2KZBX272975,"€ 1,119.79",,"1.119,79 EUR","1.119,79 "
sk_grossmigration_2021,002394-2022/001:00,1/25/2022 15:42,10/19/2023,Vergleich,0,,WVWZZZ6RZCU069854,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,002721-2022/001:00,1/25/2022 13:55,9/29/2023,Vergleich,0,,TMBEL6NHXF4531500,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,002735-2022/001:00,1/25/2022 14:06,9/29/2023,Vergleich,0,,WVGZZZ1TZCW101054,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002739-2022/001:00,1/25/2022 14:12,9/29/2023,Vergleich,1,7658,WVGZZZ1TZEW022579,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002730-2022/001:00,1/25/2022 15:50,1/6/2024,Vergleich,0,,WVWZZZ1KZBW265019,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,002775-2022/001:00,1/25/2022 15:51,10/19/2023,Vergleich,0,,WVWZZZ1KZBW182152,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,002779-2022/001:00,1/26/2022 7:46,9/29/2023,Vergleich,0,,WAUZZZ8K29A101651,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,002801-2022/001:00,1/26/2022 8:03,2/9/2024,Vergleich,0,,WVGZZZ1TZEW095147,"€ 1,451.90",,"1.451,90 EUR","1.451,90 "
sk_grossmigration_2021,002803-2022/001:00,1/26/2022 8:08,10/19/2023,Vergleich,0,,WAUZZZ8K1BA017181,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002734-2022/001:00,1/26/2022 11:13,1/6/2024,Vergleich,0,,WVGZZZ1TZBW102411,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,002736-2022/001:00,1/26/2022 11:14,10/19/2023,Vergleich,0,,WVWZZZ3CZ9E061918,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002748-2022/001:00,1/26/2022 11:17,10/19/2023,Vergleich,0,,WAUZZZ4F0AN081356,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002754-2022/001:00,1/26/2022 11:19,10/19/2023,Vergleich,0,,TMBHT61Z3C2031827,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002758-2022/001:00,1/26/2022 11:20,9/29/2023,Vergleich,0,,WV2ZZZ2KZEX012374,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002777-2022/001:00,1/26/2022 9:02,11/8/2023,Vergleich,1,7500,WVGZZZ5NZ9W039857,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002782-2022/001:00,1/26/2022 9:04,7/26/2023,Vergleich,0,,TMBJD75L9F6021648,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,002810-2022/001:00,1/26/2022 9:32,9/29/2023,Vergleich,0,,WVGZZZ1TZCW111973,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,002768-2022/001:00,1/26/2022 11:13,7/26/2023,Vergleich,0,,WV2ZZZ2KZBX210000,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002804-2022/001:00,1/26/2022 11:43,11/6/2023,Vergleich,1,6500,WVWZZZ7NZCV008303,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002809-2022/001:00,1/26/2022 13:25,10/2/2023,Vergleich,0,,WV2ZZZ2KZCX021949,"€ 1,340.10",,"1.340,10 EUR","1.340,10 "
sk_grossmigration_2021,002415-2022/001:00,1/25/2022 16:02,10/19/2023,Vergleich,0,,WVWZZZ1KZAW530587,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002819-2022/001:00,1/26/2022 11:53,9/29/2023,Vergleich,0,,WVWZZZ7NZDV039836,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,002423-2022/001:00,1/25/2022 16:09,11/8/2023,Vergleich,1,6500,WVWZZZ3CZBP307586,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002791-2022/001:00,1/26/2022 7:52,10/2/2023,Vergleich,0,,VSSZZZ1PZDR009599,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002796-2022/001:00,1/26/2022 7:54,2/20/2024,Vergleich,0,,wvwzzz1kzdw060755,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,003079-2022/001:00,1/27/2022 15:39,8/4/2023,Vergleich,0,,WVGZZZ1TZBW102683,"€ 1,464.70",,"1.464,70 EUR","1.464,70 "
sk_grossmigration_2021,002823-2022/001:00,1/28/2022 14:08,9/29/2023,Vergleich,0,,WVWZZZ3CZ8E237223,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003415-2022/001:00,1/28/2022 14:12,9/29/2023,Vergleich,0,,WVWZZZ3CZFE048198,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002800-2022/001:00,1/28/2022 8:55,7/25/2023,Vergleich,0,,TMBHT61Z8A2112187,"€ 1,119.79",,"1.119,79 EUR","1.119,79 "
sk_grossmigration_2021,002815-2022/001:00,1/28/2022 13:59,10/19/2023,Vergleich,0,,WVGZZZ1TZDW045543,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002808-2022/001:00,1/26/2022 9:43,10/19/2023,Vergleich,0,,WVWZZZ3CZEE153894,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002813-2022/001:00,1/26/2022 9:45,9/29/2023,Vergleich,0,,TMBLD75L7C6045726,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002829-2022/001:00,1/26/2022 10:01,11/15/2023,Vergleich,0,,WVGZZZ1TZCW047845,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002833-2022/001:00,1/26/2022 9:50,11/8/2023,Vergleich,1,3200,WVWZZZ1KZAW023788,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,003085-2022/001:00,1/27/2022 15:41,7/16/2024,Vergleich,0,,WVGZZZ5NZCW019330,"€ 1,563.70",,"1.563,70 EUR","1.563,70 "
sk_grossmigration_2021,002891-2022/001:00,1/26/2022 13:01,9/29/2023,Vergleich,0,,WVGZZZ5NZFW076748,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,002828-2022/001:00,1/28/2022 14:10,10/19/2023,Vergleich,0,,WVWZZZ1KZDW002060,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002837-2022/001:00,1/27/2022 17:24,9/29/2023,Vergleich,0,,WVGZZZ1TZFW010765,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003039-2022/001:00,1/27/2022 17:26,10/19/2023,Vergleich,0,,WVWZZZ1KZ9W571669,€ 448.51,,"448,51 EUR","448,51 "
sk_grossmigration_2021,003931-2022/001:00,2/1/2022 13:30,7/25/2023,Vergleich,0,,VSSZZZ7NZDV511535,"€ 1,212.61",,"1.212,61 EUR","1.212,61 "
sk_grossmigration_2021,003067-2022/001:00,1/27/2022 17:38,9/29/2023,Vergleich,0,,WV2ZZZ2KZDX106775,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003080-2022/001:00,1/27/2022 17:48,10/19/2023,Vergleich,0,,WV2ZZZ2KZDX008321,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,003095-2022/001:00,1/28/2022 17:46,9/29/2023,Vergleich,0,,WVWZZZ1KZCK007557,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,002841-2022/001:00,1/26/2022 14:08,2/29/2024,Vergleich,0,,WVGZZZ5NZEW002127,"€ 1,398.25",,"1.398,25 EUR","1.398,25 "
sk_grossmigration_2021,002966-2022/001:00,1/26/2022 14:10,9/29/2023,Vergleich,0,,WVWZZZ3CZCE713036,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,002968-2022/001:00,1/26/2022 14:11,10/19/2023,Vergleich,0,,WVWZZZ1KZDM669243,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002969-2022/001:00,1/26/2022 14:13,10/19/2023,Vergleich,0,,WVWZZZ1KZAW042817,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002974-2022/001:00,1/26/2022 14:14,9/29/2023,Vergleich,0,,WVWZZZ1KZAP175279,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003006-2022/001:00,1/26/2022 14:17,9/29/2023,Vergleich,0,,WVGZZZ1TZEW080948,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,002847-2022/001:00,1/26/2022 14:25,10/19/2023,Vergleich,0,,WVWZZZ1KZCW032071,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002860-2022/001:00,1/26/2022 14:41,9/29/2023,Vergleich,0,,WVWZZZ3CZBE381525,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,002861-2022/001:00,1/26/2022 14:42,9/29/2023,Vergleich,0,,WVWZZZ3CZBE300822,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,002863-2022/001:00,1/26/2022 14:44,9/29/2023,Vergleich,0,,TMBJF73T0D9018372,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002343-2022/001:00,1/26/2022 8:27,10/19/2023,Vergleich,0,,WVWZZZ1KZAW508478,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002882-2022/001:00,1/26/2022 14:59,7/26/2023,Vergleich,0,,WVWZZZ1KZEW524618,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,002884-2022/001:00,1/26/2022 15:00,9/29/2023,Vergleich,0,,WVWZZZ6RZAY071080,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002842-2022/001:00,1/26/2022 9:43,10/19/2023,Vergleich,0,,TMBEJ25J0D3057030,€ 448.51,,"448,51 EUR","448,51 "
sk_grossmigration_2021,002846-2022/001:00,1/26/2022 9:47,9/29/2023,Vergleich,0,,WV2ZZZ2KZBX298422,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002848-2022/001:00,1/26/2022 9:48,9/29/2023,Vergleich,0,,TMBJT75L8E6040239,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002849-2022/001:00,1/26/2022 9:49,10/19/2023,Vergleich,0,,WVWZZZ1KZAW161108,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002851-2022/001:00,3/11/2022 14:14,10/19/2023,Vergleich,0,,TMBHN61Z4D2140468,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002877-2022/001:00,1/26/2022 10:02,9/29/2023,Vergleich,0,,WV2ZZZ2KZEX119833,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002873-2022/001:00,1/27/2022 12:48,10/19/2023,Vergleich,0,,WVWZZZ1KZCP135597,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,003943-2022/001:00,2/1/2022 13:28,9/29/2023,Vergleich,0,,WVGZZZ5NZDW044467,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,002878-2022/001:00,1/27/2022 12:52,9/29/2023,Vergleich,0,,TMBUH61Z3B2158818,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,002879-2022/001:00,1/27/2022 12:56,10/19/2023,Vergleich,0,,WVWZZZ6RZAY249990,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002895-2022/001:00,1/27/2022 13:20,9/29/2023,Vergleich,0,,WVWZZZ3CZFE006982,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,002909-2022/001:00,1/27/2022 13:30,10/19/2023,Vergleich,0,,WVGZZZ1TZCW114689,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002914-2022/001:00,1/27/2022 13:32,9/29/2023,Vergleich,0,,TMBJJ73T0F9053334,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002923-2022/001:00,1/26/2022 15:09,9/29/2023,Vergleich,0,,WVWZZZ3CZDE056703,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002347-2022/001:00,1/26/2022 8:32,10/19/2023,Vergleich,0,,WVWZZZ6RZBY005475,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,002933-2022/001:00,1/26/2022 15:13,10/19/2023,Vergleich,0,,VSSZZZ6JZDR012957,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002906-2022/001:00,1/26/2022 13:55,2/29/2024,Vergleich,0,,WVWZZZ1KZCM708113,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,002907-2022/001:00,1/26/2022 13:56,10/19/2023,Vergleich,0,,WVWZZZ1KZAP030486,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002910-2022/001:00,1/26/2022 13:57,10/19/2023,Vergleich,0,,TMBJF93T3A9039496,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002963-2022/001:00,1/27/2022 10:58,10/10/2023,Vergleich,0,,WV2ZZZ2KZBX290097,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002975-2022/001:00,1/27/2022 11:22,10/19/2023,Vergleich,0,,TMBJJ25J0C3018354,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,003007-2022/001:00,1/27/2022 11:18,9/29/2023,Vergleich,0,,TMBJC75L9D6044850,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003288-2022/001:00,1/27/2022 14:24,10/19/2023,Vergleich,0,,WVWZZZ6RZBY136736,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002928-2022/001:00,1/27/2022 8:51,9/29/2023,Vergleich,0,,WVGZZZ5NZEW061946,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,002936-2022/001:00,1/27/2022 8:55,10/19/2023,Vergleich,0,,WVWZZZ1KZBW244024,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002950-2022/001:00,1/27/2022 8:57,2/1/2024,Vergleich,0,,WVGZZZ5NZCW023956,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,002937-2022/001:00,1/27/2022 13:49,10/19/2023,Vergleich,0,,WVWZZZ1KZBW185149,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002940-2022/001:00,1/27/2022 13:56,10/19/2023,Vergleich,0,,VSSZZZ5PZFR003189,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002981-2022/001:00,1/27/2022 15:19,11/6/2023,Vergleich,0,,WVWZZZ1KZAW229887,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002993-2022/001:00,1/27/2022 15:32,10/19/2023,Vergleich,0,,WVWZZZ6RZEY173167,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,002383-2022/001:00,1/25/2022 9:47,9/29/2023,Vergleich,0,,WVWZZZ6RZCY156697,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,002363-2022/001:00,1/26/2022 8:36,9/29/2023,Vergleich,0,,WVGZZZ1TZFW059442,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,002500-2022/001:00,1/25/2022 10:45,11/6/2023,Vergleich,1,11764.71,WVWZZZ7NZEV015739,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,002374-2022/001:00,1/26/2022 9:57,9/29/2023,Vergleich,0,,WVGZZZ1TZEW084968,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,002384-2022/001:00,1/26/2022 9:59,11/6/2023,Vergleich,1,50,WVGZZZ1TZBW004779,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,002372-2022/001:00,1/24/2022 13:09,8/4/2023,Vergleich,0,,WVGZZZ5NZDW074330,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,002380-2022/001:00,1/24/2022 13:13,9/29/2023,Vergleich,0,,WAUZZZ4F8BN024582,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002409-2022/001:00,1/24/2022 13:25,10/19/2023,Vergleich,0,,WVWZZZ1KZBW241687,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002450-2022/001:00,1/24/2022 13:52,9/11/2023,Vergleich,0,,TMBES25J2F3026393,€ 619.99,,"619,99 EUR","619,99 "
sk_grossmigration_2021,005321-2022/001:00,2/23/2022 7:38,9/29/2023,Vergleich,0,,WVWZZZ1KZCW006478,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002403-2022/001:00,1/24/2022 14:29,10/19/2023,Vergleich,0,,WVWZZZ6RZDY104289,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,002381-2022/001:00,1/24/2022 14:13,11/6/2023,Vergleich,1,2550,WAUZZZ8KXAA078933,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,002395-2022/001:00,1/24/2022 14:23,9/29/2023,Vergleich,0,,WVGZZZ1TZFW006942,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002396-2022/001:00,1/26/2022 9:00,9/29/2023,Vergleich,0,,WV2ZZZ2KZCX063456,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002407-2022/001:00,1/26/2022 10:30,9/29/2023,Vergleich,0,,WVGZZZ1TZFW012448,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002413-2022/001:00,1/26/2022 10:31,9/29/2023,Vergleich,0,,WVGZZZ5NZDW567614,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002411-2022/001:00,1/25/2022 11:41,9/29/2023,Vergleich,0,,TMBLD75L8E6025018,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002417-2022/001:00,1/24/2022 14:51,7/26/2023,Vergleich,0,,TMBNL65JXF5030569,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002421-2022/001:00,1/25/2022 7:03,9/29/2023,Vergleich,0,,WVWZZZ16ZFM802451,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002341-2022/001:00,1/24/2022 11:06,9/29/2023,Vergleich,0,,WVGZZZ5NZEW120249,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,002319-2022/001:00,3/7/2022 13:32,9/29/2023,Vergleich,0,,TMBLD45L3E6035261,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,002069-2022/001:00,1/23/2022 7:27,7/26/2023,Vergleich,0,,WVWZZZ1KZDW524807,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002072-2022/001:00,3/7/2022 13:25,9/29/2023,Vergleich,0,,TMBJE93T6E9051165,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002266-2022/001:00,1/23/2022 9:17,9/29/2023,Vergleich,0,,WVWZZZ6RZBY256055,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,002272-2022/001:00,1/23/2022 9:24,10/19/2023,Vergleich,0,,WVWZZZ1KZBP048494,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002080-2022/001:00,1/22/2022 8:42,11/6/2023,Vergleich,1,6480,WVWZZZ1KZBW295929,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,001441-2022/001:00,1/19/2022 8:44,10/19/2023,Vergleich,0,,WvWZZZ3CZBE347079,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002081-2022/001:00,1/22/2022 9:26,9/29/2023,Vergleich,0,,WVGZZZ1TZDW040925,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002062-2022/001:00,3/14/2022 10:29,8/22/2024,Vergleich,1,450,Wvwzzz3cz9e119591,€ 950.00,,"950,00 EUR","950,00 "
sk_grossmigration_2021,002142-2022/001:00,3/14/2022 9:19,10/19/2023,Vergleich,0,,WAUZZZ8P2AA088559,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002145-2022/001:00,1/23/2022 11:00,10/10/2023,Vergleich,0,,WVWZZZ1KZAW323192,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,002146-2022/001:00,1/23/2022 9:51,9/29/2023,Vergleich,0,,WVWZZZ1KZEW518087,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002147-2022/001:00,1/23/2022 9:58,10/19/2023,Vergleich,0,,WVWZZZ1KZCM621540,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002093-2022/001:00,1/22/2022 9:54,10/19/2023,Vergleich,0,,WVWZZZ1KZAW069508,€ 878.34,,"878,34 EUR","878,34 "
